date,store_id,region,category,product,quantity,unit_price,revenue,cost,profit,margin_pct,year,month
2024-03-15,S02,Москва,Бытовая техника,Пылесос,1.0,13173.22,13173.22,9385.08,3788.1399999999994,28.8,2024,3
2025-05-20,S02,Москва,Бытовая техника,Утюг,4.0,4484.4,17937.6,12674.2,5263.399999999998,29.3,2025,5
2024-10-22,S09,Ростов-на-Дону,Канцтовары,Набор ручек,4.0,332.99,1331.96,638.35,693.61,52.1,2024,10
2024-02-20,S10,Самара,Электроника,Колонка,1.0,5530.73,5530.73,4383.01,1147.7199999999993,20.8,2024,2
2024-01-10,S06,Казань,Бытовая техника,Утюг,1.0,4657.02,4657.02,3226.41,1430.6100000000006,30.7,2024,1
2023-09-01,S10,Самара,Электроника,Наушники,1.0,3789.18,3789.18,3056.38,732.7999999999997,19.3,2023,9
2024-11-25,S05,Санкт-Петербург,Продукты,Кофе 1кг,14.0,1034.02,14476.28,9873.68,4602.6,31.8,2024,11
2024-05-04,S02,Москва,Канцтовары,Ежедневник,4.0,727.12,2908.48,1677.13,1231.35,42.3,2024,5
2024-09-15,S05,Санкт-Петербург,Бытовая техника,Чайник,1.0,3280.07,3280.07,2472.72,807.3500000000004,24.6,2024,9
2023-05-03,S06,Казань,Продукты,Чай 100п,2.0,489.41,978.82,732.09,246.73000000000002,25.2,2023,5
2023-08-31,S06,Казань,Электроника,Наушники,3.0,3669.47,11008.41,8771.14,2237.2700000000004,20.3,2023,8
2025-01-07,S04,Санкт-Петербург,Одежда,Кроссовки,4.0,6740.19,26960.76,16202.07,10758.689999999999,39.9,2025,1
2024-08-19,S07,Екатеринбург,Электроника,Колонка,1.0,5339.53,5339.53,4340.13,999.3999999999996,18.7,2024,8
2023-03-10,S01,Москва,Продукты,Мёд 500г,8.0,541.49,4331.92,2966.0,1365.92,31.5,2023,3
2024-07-25,S10,Самара,Бытовая техника,Чайник,1.0,3037.56,3037.56,2279.65,757.9099999999999,25.0,2024,7
2025-04-28,S06,Казань,Продукты,Шоколад,7.0,234.92,1644.44,1249.25,395.19000000000005,24.0,2025,4
2023-08-05,S09,Ростов-на-Дону,Канцтовары,Калькулятор,1.0,1129.58,1129.58,582.09,547.4899999999999,48.5,2023,8
2024-03-04,S06,Казань,Канцтовары,Калькулятор,1.0,1316.32,1316.32,569.38,746.9399999999999,56.7,2024,3
2025-10-02,S10,Самара,Бытовая техника,Блендер,2.0,5169.51,10339.02,6970.49,3368.5300000000007,32.6,2025,10
2024-07-28,S02,Москва,Электроника,Планшет,1.0,19784.61,19784.61,16039.03,3745.58,18.9,2024,7
2023-03-29,S06,Казань,Продукты,Кофе 1кг,2.0,942.83,1885.66,1365.77,519.8900000000001,27.6,2023,3
2025-12-24,S08,Новосибирск,Бытовая техника,Чайник,2.0,3232.18,25857.44,17373.78,8483.66,32.8,2025,12
2025-06-02,S08,Новосибирск,Канцтовары,Калькулятор,1.0,1343.29,1343.29,699.14,644.15,48.0,2025,6
2024-12-22,S08,Новосибирск,Электроника,Планшет,1.0,3252.58,18271.45,15032.41,3239.040000000001,17.7,2024,12
2023-05-29,S08,Новосибирск,Продукты,Мёд 500г,3.0,677.33,2031.99,1395.47,636.52,31.3,2023,5
2023-11-14,S09,Ростов-на-Дону,Продукты,Мёд 500г,2.0,597.13,1194.26,906.52,287.74,24.1,2023,11
2024-09-11,S04,Санкт-Петербург,Одежда,Джинсы,2.0,3839.94,7679.88,3620.38,4059.5,52.9,2024,9
2024-09-18,S08,Новосибирск,Электроника,Планшет,6.0,18361.2,110167.2,87293.06,22874.14,20.8,2024,9
2023-02-16,S08,Новосибирск,Одежда,Футболка,1.0,1742.51,1742.51,909.19,833.3199999999999,47.8,2023,2
2024-06-25,S06,Казань,Продукты,Чай 100п,4.0,475.89,1903.56,1267.74,635.8199999999999,33.4,2024,6
2024-08-22,S02,Москва,Бытовая техника,Пылесос,1.0,12363.52,12363.52,9503.28,2860.24,23.1,2024,8
2024-06-08,S07,Екатеринбург,Продукты,Шоколад,6.0,235.08,1410.48,935.18,475.30000000000007,33.7,2024,6
2024-07-22,S02,Москва,Продукты,Чай 100п,4.0,426.39,1705.56,1184.76,520.8,30.5,2024,7
2024-07-23,S06,Казань,Одежда,Куртка,5.0,3252.58,40378.8,20646.23,19732.570000000003,48.9,2024,7
2024-05-20,S09,Ростов-на-Дону,Электроника,Смартфон,1.0,26390.92,26390.92,20889.79,5501.129999999997,20.8,2024,5
2024-01-17,S10,Самара,Продукты,Чай 100п,1.0,428.27,428.27,317.81,110.45999999999998,25.8,2024,1
2024-10-26,S02,Москва,Одежда,Футболка,7.0,1663.09,11641.63,6259.41,5382.219999999999,46.2,2024,10
2025-05-09,S10,Самара,Канцтовары,Набор ручек,1.0,386.56,386.56,169.49,217.07,56.2,2025,5
2023-03-29,S09,Ростов-на-Дону,Продукты,Шоколад,6.0,226.88,1361.28,932.86,428.41999999999996,31.5,2023,3
2023-02-14,S10,Самара,Продукты,Чай 100п,3.0,449.48,1348.44,892.97,455.47,33.8,2023,2
2025-12-13,S05,Санкт-Петербург,Электроника,Колонка,1.0,6008.74,6008.74,4621.84,1386.8999999999996,23.1,2025,12
2023-06-02,S04,Санкт-Петербург,Одежда,Куртка,1.0,9513.96,9513.96,5290.38,4223.579999999999,44.4,2023,6
2023-07-04,S04,Санкт-Петербург,Одежда,Футболка,14.0,1671.05,23394.7,14200.08,9194.62,39.3,2023,7
2023-11-20,S02,Москва,Канцтовары,Набор ручек,8.0,339.26,2714.08,1603.97,1110.11,40.9,2023,11
2024-09-10,S05,Санкт-Петербург,Одежда,Джинсы,1.0,4575.18,4575.18,2535.37,2039.8100000000004,44.6,2024,9
2025-11-14,S10,Самара,Канцтовары,Калькулятор,1.0,1280.41,1280.41,619.66,660.7500000000001,51.6,2025,11
2024-09-22,S09,Ростов-на-Дону,Канцтовары,Ежедневник,1.0,652.39,652.39,334.62,317.77,48.7,2024,9
2024-04-01,S05,Санкт-Петербург,Канцтовары,Степлер,1.0,483.07,483.07,278.48,204.58999999999997,42.4,2024,4
2024-01-21,S06,Казань,Продукты,Шоколад,8.0,255.91,2047.28,1490.17,557.1099999999999,27.2,2024,1
2023-11-06,S05,Санкт-Петербург,Продукты,Шоколад,1.0,262.11,262.11,176.73,85.38000000000002,32.6,2023,11
2023-10-21,S01,Москва,Электроника,Наушники,1.0,3635.86,3635.86,2738.38,897.48,24.7,2023,10
2024-04-17,S08,Новосибирск,Канцтовары,Степлер,1.0,488.99,488.99,230.36,258.63,52.9,2024,4
2024-03-30,S09,Ростов-на-Дону,Электроника,Колонка,5.0,6064.03,30320.15,22556.52,7763.630000000001,25.6,2024,3
2024-07-13,S07,Екатеринбург,Бытовая техника,Утюг,1.0,4906.89,4906.89,3743.52,1163.3700000000003,23.7,2024,7
2024-01-31,S02,Москва,Электроника,Планшет,1.0,19386.11,19386.11,14503.46,4882.6500000000015,25.2,2024,1
2023-03-26,S02,Москва,Продукты,Шоколад,3.0,252.84,758.52,497.51,261.01,34.4,2023,3
2023-01-10,S07,Екатеринбург,Одежда,Джинсы,1.0,4769.07,4769.07,2389.94,2379.1299999999997,49.9,2023,1
2025-05-08,S05,Санкт-Петербург,Бытовая техника,Пылесос,5.0,12995.87,64979.35,45537.56,19441.79,29.9,2025,5
2024-04-30,S10,Самара,Продукты,Кофе 1кг,1.0,813.37,813.37,520.95,292.41999999999996,36.0,2024,4
2023-07-02,S09,Ростов-на-Дону,Электроника,Колонка,1.0,5544.11,5544.11,4269.3,1274.8099999999995,23.0,2023,7
2023-05-05,S06,Казань,Канцтовары,Калькулятор,1.0,1107.33,1107.33,590.26,517.0699999999999,46.7,2023,5
2023-05-24,S10,Самара,Электроника,Колонка,1.0,5678.27,5678.27,4632.37,1045.9000000000005,18.4,2023,5
2024-08-03,S02,Москва,Бытовая техника,Утюг,3.0,4663.39,13990.17,9452.95,4537.219999999999,32.4,2024,8
2024-02-11,S02,Москва,Электроника,Смартфон,3.0,25706.73,77120.19,57796.4,19323.79,25.1,2024,2
2023-05-22,S04,Санкт-Петербург,Электроника,Смартфон,1.0,28013.97,4829.82,21330.99,-16501.170000000002,-341.7,2023,5
2024-11-21,S10,Самара,Электроника,Смартфон,5.0,3252.58,118944.3,94518.21,24426.089999999997,20.5,2024,11
2024-11-21,S06,Казань,Бытовая техника,Блендер,17.0,4585.81,77958.77,52189.0,25769.770000000004,33.1,2024,11
2024-12-13,S09,Ростов-на-Дону,Бытовая техника,Утюг,1.0,4864.47,4864.47,3283.15,1581.3200000000002,32.5,2024,12
2025-10-13,S05,Санкт-Петербург,Электроника,Наушники,1.0,3669.37,3669.37,2822.6,846.77,23.1,2025,10
2023-01-25,S10,Самара,Канцтовары,Калькулятор,2.0,1344.3,2688.6,1169.63,1518.9699999999998,56.5,2023,1
2024-01-01,S02,Москва,Одежда,Кроссовки,5.0,3252.58,4829.82,18985.61,-14155.79,-293.1,2024,1
2025-02-13,S08,Новосибирск,Продукты,Шоколад,1.0,273.59,273.59,197.08,76.50999999999996,28.0,2025,2
2023-09-20,S03,Москва,Электроника,Смартфон,3.0,24835.22,74505.66,56993.28,17512.380000000005,23.5,2023,9
2024-03-16,S04,Санкт-Петербург,Бытовая техника,Чайник,7.0,3172.02,22204.14,15978.95,6225.189999999999,28.0,2024,3
2024-01-03,S04,Санкт-Петербург,Бытовая техника,Чайник,1.0,2915.81,2915.81,2113.35,802.46,27.5,2024,1
2025-02-06,S03,Москва,Продукты,Мёд 500г,1.0,612.25,612.25,436.87,175.38,28.6,2025,2
2025-02-10,S01,Москва,Канцтовары,Степлер,3.0,429.89,1289.67,574.61,715.0600000000001,55.4,2025,2
2025-09-10,S01,Москва,Одежда,Футболка,3.0,1992.62,5977.86,2781.31,3196.5499999999997,53.5,2025,9
2025-08-17,S07,Екатеринбург,Канцтовары,Набор ручек,3.0,384.85,1154.55,611.38,543.17,47.0,2025,8
2025-02-17,S04,Санкт-Петербург,Канцтовары,Набор ручек,3.0,331.31,993.93,486.78,507.15,51.0,2025,2
2023-08-17,S02,Москва,Электроника,Наушники,1.0,3251.07,3251.07,2615.82,635.25,19.5,2023,8
2025-08-27,S01,Москва,Электроника,Колонка,2.0,5542.91,4829.82,9132.69,-4302.870000000001,-89.1,2025,8
2023-06-21,S06,Казань,Одежда,Футболка,1.0,1705.18,1705.18,860.46,844.72,49.5,2023,6
2025-05-25,S01,Москва,Продукты,Шоколад,10.0,269.17,2691.7,1757.2,934.4999999999998,34.7,2025,5
2023-09-29,S04,Санкт-Петербург,Продукты,Мёд 500г,3.0,689.22,2067.66,1327.98,739.6799999999998,35.8,2023,9
2024-08-08,S06,Казань,Одежда,Футболка,1.0,1887.91,1887.91,893.75,994.1600000000001,52.7,2024,8
2023-10-13,S06,Казань,Продукты,Мёд 500г,4.0,661.18,4829.82,1839.55,2990.2699999999995,61.9,2023,10
2023-03-01,S03,Москва,Канцтовары,Ежедневник,1.0,720.32,720.32,392.33,327.99000000000007,45.5,2023,3
2023-11-21,S03,Москва,Электроника,Планшет,4.0,19385.46,77541.84,62550.66,14991.179999999993,19.3,2023,11
2025-08-11,S05,Санкт-Петербург,Канцтовары,Ежедневник,2.0,784.78,1569.56,773.93,795.63,50.7,2025,8
2024-04-22,S10,Самара,Канцтовары,Степлер,1.0,442.53,442.53,252.51,190.01999999999998,42.9,2024,4
2025-02-15,S10,Самара,Канцтовары,Ежедневник,1.0,749.74,749.74,431.54,318.2,42.4,2025,2
2024-06-10,S09,Ростов-на-Дону,Электроника,Планшет,2.0,20564.67,41129.34,31125.17,10004.169999999998,24.3,2024,6
2025-06-11,S08,Новосибирск,Канцтовары,Калькулятор,1.0,1348.97,1348.97,803.29,545.6800000000001,40.5,2025,6
2023-02-27,S02,Москва,Электроника,Наушники,1.0,3944.51,3944.51,3218.58,725.9300000000003,18.4,2023,2
2025-05-08,S07,Екатеринбург,Бытовая техника,Блендер,2.0,3252.58,5051.7,3754.07,1297.6299999999997,25.7,2025,5
2023-06-10,S06,Казань,Электроника,Смартфон,6.0,26621.54,159729.24,130350.24,29378.999999999985,18.4,2023,6
2024-06-03,S05,Санкт-Петербург,Одежда,Футболка,3.0,2045.18,6135.54,3261.79,2873.75,46.8,2024,6
2024-11-11,S09,Ростов-на-Дону,Канцтовары,Ежедневник,13.0,688.73,8953.49,3838.29,5115.2,57.1,2024,11
2024-02-25,S07,Екатеринбург,Электроника,Наушники,1.0,3289.97,3289.97,2484.51,805.4599999999996,24.5,2024,2
2025-06-20,S09,Ростов-на-Дону,Электроника,Смартфон,2.0,3252.58,53034.7,39519.88,13514.82,25.5,2025,6
2025-06-24,S03,Москва,Продукты,Мёд 500г,4.0,623.52,2494.08,1657.29,836.79,33.6,2025,6
2024-01-28,S09,Ростов-на-Дону,Одежда,Джинсы,3.0,3898.31,11694.93,7398.55,4296.38,36.7,2024,1
2025-05-08,S01,Москва,Одежда,Джинсы,10.0,4758.19,47581.9,23762.35,23819.550000000003,50.1,2025,5
2023-06-24,S09,Ростов-на-Дону,Одежда,Куртка,1.0,8214.36,8214.36,4823.51,3390.8500000000004,41.3,2023,6
2023-06-21,S03,Москва,Одежда,Кроссовки,1.0,6436.58,6436.58,3056.63,3379.95,52.5,2023,6
2023-05-24,S01,Москва,Канцтовары,Степлер,1.0,513.18,513.18,238.49,274.68999999999994,53.5,2023,5
2024-05-08,S03,Москва,Одежда,Кроссовки,1.0,7016.16,7016.16,3256.83,3759.33,53.6,2024,5
2025-01-30,S01,Москва,Канцтовары,Калькулятор,2.0,1364.15,1364.15,607.91,756.2400000000001,55.4,2025,1
2024-11-05,S01,Москва,Канцтовары,Калькулятор,1.0,1084.05,1084.05,520.11,563.9399999999999,52.0,2024,11
2023-04-03,S06,Казань,Электроника,Наушники,1.0,3186.31,3186.31,2468.57,717.7399999999998,22.5,2023,4
2023-09-29,S08,Новосибирск,Бытовая техника,Утюг,1.0,4498.07,4498.07,3321.04,1177.0299999999997,26.2,2023,9
2025-03-01,S05,Санкт-Петербург,Одежда,Футболка,1.0,1703.22,1703.22,985.36,717.86,42.1,2025,3
2025-12-28,S03,Москва,Одежда,Футболка,1.0,1917.98,1917.98,1035.89,882.0899999999999,46.0,2025,12
2025-04-22,S08,Новосибирск,Электроника,Наушники,1.0,3771.02,3771.02,2935.35,835.6700000000001,22.2,2025,4
2023-11-28,S05,Санкт-Петербург,Одежда,Кроссовки,5.0,6404.95,32024.75,17180.08,14844.669999999998,46.4,2023,11
2025-03-03,S04,Санкт-Петербург,Бытовая техника,Чайник,1.0,3251.05,3251.05,2399.93,851.1200000000003,26.2,2025,3
2025-04-01,S06,Казань,Продукты,Чай 100п,2.0,503.68,1007.36,709.11,298.25,29.6,2025,4
2024-11-24,S02,Москва,Продукты,Кофе 1кг,1.0,952.12,952.12,650.0,302.12,31.7,2024,11
2023-09-15,S08,Новосибирск,Одежда,Куртка,2.0,9542.25,4829.82,9425.0,-4595.18,-95.1,2023,9
2023-10-24,S09,Ростов-на-Дону,Одежда,Кроссовки,1.0,7320.75,7320.75,4042.1,3278.65,44.8,2023,10
2023-09-23,S08,Новосибирск,Канцтовары,Степлер,1.0,425.2,425.2,216.21,208.98999999999998,49.2,2023,9
2025-10-26,S02,Москва,Одежда,Футболка,3.0,1761.06,4829.82,2582.77,2247.0499999999997,46.5,2025,10
2023-06-15,S03,Москва,Бытовая техника,Блендер,5.0,5691.92,28459.6,20221.57,8238.029999999999,28.9,2023,6
2023-09-10,S09,Ростов-на-Дону,Одежда,Джинсы,2.0,4810.45,9620.9,5436.68,4184.219999999999,43.5,2023,9
2024-02-24,S01,Москва,Продукты,Шоколад,5.0,235.39,1176.95,843.83,333.12,28.3,2024,2
2024-09-30,S09,Ростов-на-Дону,Электроника,Наушники,1.0,3289.67,3289.67,2688.45,601.2200000000003,18.3,2024,9
2023-07-16,S09,Ростов-на-Дону,Продукты,Чай 100п,1.0,506.24,506.24,363.47,142.76999999999998,28.2,2023,7
2023-05-30,S07,Екатеринбург,Продукты,Кофе 1кг,1.0,1032.82,1032.82,710.14,322.67999999999995,31.2,2023,5
2023-08-08,S09,Ростов-на-Дону,Продукты,Шоколад,4.0,264.78,1059.12,703.29,355.8299999999999,33.6,2023,8
2023-06-28,S01,Москва,Бытовая техника,Пылесос,6.0,12142.63,72855.78,52718.34,20137.440000000002,27.6,2023,6
2023-01-08,S08,Новосибирск,Бытовая техника,Блендер,1.0,5446.85,5446.85,4036.21,1410.6400000000003,25.9,2023,1
2025-03-29,S04,Санкт-Петербург,Электроника,Смартфон,1.0,23672.57,4829.82,18422.9,-13593.080000000002,-281.4,2025,3
2025-10-29,S04,Санкт-Петербург,Канцтовары,Ежедневник,3.0,637.68,4829.82,851.71,3978.1099999999997,82.4,2025,10
2025-11-21,S05,Санкт-Петербург,Продукты,Мёд 500г,1.0,602.21,602.21,434.45,167.76000000000005,27.9,2025,11
2024-11-09,S01,Москва,Канцтовары,Ежедневник,3.0,781.9,2345.7,1070.57,1275.1299999999999,54.4,2024,11
2025-04-16,S06,Казань,Бытовая техника,Пылесос,1.0,12803.33,12803.33,8992.45,3810.879999999999,29.8,2025,4
2025-08-03,S02,Москва,Продукты,Кофе 1кг,2.0,1005.87,2011.74,1400.37,611.3700000000001,30.4,2025,8
2023-05-28,S10,Самара,Канцтовары,Набор ручек,1.0,335.13,335.13,145.7,189.43,56.5,2023,5
2023-08-02,S02,Москва,Продукты,Чай 100п,1.0,464.95,464.95,298.62,166.32999999999998,35.8,2023,8
2023-07-07,S01,Москва,Продукты,Мёд 500г,4.0,614.24,2456.96,1638.94,818.02,33.3,2023,7
2023-04-10,S04,Санкт-Петербург,Продукты,Мёд 500г,1.0,676.43,676.43,448.67,227.75999999999993,33.7,2023,4
2025-10-12,S10,Самара,Продукты,Шоколад,2.0,245.71,491.42,372.64,118.78000000000003,24.2,2025,10
2025-01-22,S07,Екатеринбург,Одежда,Джинсы,1.0,3801.7,3801.7,2078.89,1722.81,45.3,2025,1
2025-08-16,S01,Москва,Электроника,Смартфон,2.0,25070.04,50140.08,40119.87,10020.21,20.0,2025,8
2024-05-04,S03,Москва,Электроника,Смартфон,1.0,27913.13,27913.13,21851.63,6061.5,21.7,2024,5
2023-11-07,S06,Казань,Продукты,Чай 100п,17.0,460.91,7835.47,5154.4,2681.0700000000006,34.2,2023,11
2023-08-24,S02,Москва,Одежда,Кроссовки,1.0,6656.12,6656.12,4108.79,2547.33,38.3,2023,8
2025-04-17,S01,Москва,Одежда,Куртка,1.0,7905.53,7905.53,4560.44,3345.09,42.3,2025,4
2024-09-02,S03,Москва,Бытовая техника,Утюг,4.0,4913.86,19655.44,13957.39,5698.049999999999,29.0,2024,9
2024-04-19,S04,Санкт-Петербург,Одежда,Футболка,1.0,2015.77,2015.77,1255.6,760.1700000000001,37.7,2024,4
2024-11-04,S09,Ростов-на-Дону,Одежда,Кроссовки,1.0,6355.38,6355.38,3788.62,2566.76,40.4,2024,11
2025-04-26,S10,Самара,Одежда,Куртка,2.0,8632.95,17265.9,8595.81,8670.090000000002,50.2,2025,4
2024-01-09,S05,Санкт-Петербург,Бытовая техника,Пылесос,1.0,11184.29,11184.29,7516.45,3667.840000000001,32.8,2024,1
2025-03-10,S05,Санкт-Петербург,Продукты,Чай 100п,2.0,494.18,988.36,733.05,255.31000000000006,25.8,2025,3
2023-06-06,S04,Санкт-Петербург,Одежда,Футболка,2.0,1952.07,3904.14,1879.6,2024.54,51.9,2023,6
2025-07-05,S05,Санкт-Петербург,Электроника,Смартфон,1.0,26928.06,26928.06,19884.41,7043.6500000000015,26.2,2025,7
2025-07-07,S06,Казань,Бытовая техника,Утюг,1.0,4083.72,4083.72,2846.66,1237.06,30.3,2025,7
2023-03-06,S06,Казань,Канцтовары,Калькулятор,1.0,1094.72,1094.72,541.95,552.77,50.5,2023,3
2025-09-12,S09,Ростов-на-Дону,Бытовая техника,Чайник,1.0,3638.08,3638.08,2799.19,838.8899999999999,23.1,2025,9
2024-08-02,S08,Новосибирск,Продукты,Чай 100п,1.0,417.31,417.31,314.82,102.49000000000001,24.6,2024,8
2024-05-11,S05,Санкт-Петербург,Бытовая техника,Блендер,2.0,4622.6,9245.2,7018.91,2226.290000000001,24.1,2024,5
2023-05-03,S01,Москва,Продукты,Чай 100п,2.0,463.7,927.4,647.21,280.18999999999994,30.2,2023,5
2023-02-12,S09,Ростов-на-Дону,Электроника,Наушники,1.0,3763.26,3763.26,2884.35,878.9100000000003,23.4,2023,2
2024-06-13,S08,Новосибирск,Бытовая техника,Блендер,1.0,4586.44,4586.44,3461.43,1125.0099999999998,24.5,2024,6
2025-02-07,S01,Москва,Одежда,Джинсы,8.0,3869.95,30959.6,18188.45,12771.149999999998,41.3,2025,2
2024-04-27,S05,Санкт-Петербург,Продукты,Чай 100п,4.0,511.51,2046.04,1477.97,568.0699999999999,27.8,2024,4
2023-07-13,S07,Екатеринбург,Одежда,Джинсы,1.0,3941.67,3941.67,2076.97,1864.7000000000003,47.3,2023,7
2025-11-29,S02,Москва,Бытовая техника,Пылесос,1.0,12321.18,12321.18,9455.02,2866.16,23.3,2025,11
2024-02-11,S01,Москва,Бытовая техника,Пылесос,4.0,10865.95,43463.8,29891.8,13572.000000000004,31.2,2024,2
2025-02-16,S09,Ростов-на-Дону,Одежда,Джинсы,1.0,4824.61,4824.61,2484.16,2340.45,48.5,2025,2
2025-09-10,S10,Самара,Электроника,Смартфон,4.0,28161.82,112647.28,87303.44,25343.839999999997,22.5,2025,9
2025-04-09,S06,Казань,Канцтовары,Степлер,6.0,504.68,3028.08,1636.81,1391.27,45.9,2025,4
2024-07-19,S02,Москва,Бытовая техника,Пылесос,2.0,13040.24,26080.48,19995.12,6085.360000000001,23.3,2024,7
2023-12-22,S07,Екатеринбург,Одежда,Джинсы,4.0,4667.92,18671.68,11810.2,6861.48,36.7,2023,12
2023-08-01,S02,Москва,Одежда,Кроссовки,3.0,6524.64,19573.92,11912.1,7661.819999999998,39.1,2023,8
2024-08-18,S02,Москва,Бытовая техника,Пылесос,1.0,13429.68,13429.68,9736.06,3693.620000000001,27.5,2024,8
2024-07-03,S03,Москва,Бытовая техника,Пылесос,3.0,11782.13,35346.39,24101.63,11244.759999999998,31.8,2024,7
2023-03-29,S08,Новосибирск,Канцтовары,Калькулятор,1.0,1262.39,1262.39,642.75,619.6400000000001,49.1,2023,3
2023-12-05,S05,Санкт-Петербург,Бытовая техника,Чайник,2.0,3571.38,7142.76,4947.3,2195.46,30.7,2023,12
2024-03-28,S05,Санкт-Петербург,Продукты,Шоколад,1.0,246.19,246.19,165.66,80.53,32.7,2024,3
2023-10-20,S08,Новосибирск,Канцтовары,Степлер,1.0,492.09,492.09,229.02,263.06999999999994,53.5,2023,10
2024-06-22,S09,Ростов-на-Дону,Одежда,Джинсы,4.0,4575.43,18301.72,8792.31,9509.410000000002,52.0,2024,6
2025-04-18,S05,Санкт-Петербург,Продукты,Чай 100п,2.0,451.3,902.6,668.61,233.99,25.9,2025,4
2024-09-09,S04,Санкт-Петербург,Одежда,Джинсы,1.0,4508.45,4508.45,2583.14,1925.31,42.7,2024,9
2025-01-20,S09,Ростов-на-Дону,Бытовая техника,Чайник,1.0,3252.58,3360.01,2403.8,956.21,28.5,2025,1
2025-04-17,S05,Санкт-Петербург,Канцтовары,Ежедневник,3.0,666.51,1999.53,1168.25,831.28,41.6,2025,4
2023-08-03,S06,Казань,Канцтовары,Ежедневник,1.0,688.03,688.03,323.96,364.07,52.9,2023,8
2023-03-12,S08,Новосибирск,Электроника,Наушники,2.0,3634.61,7269.22,5784.02,1485.1999999999998,20.4,2023,3
2023-07-31,S01,Москва,Одежда,Джинсы,1.0,4090.9,4090.9,1980.04,2110.86,51.6,2023,7
2025-07-14,S03,Москва,Одежда,Куртка,2.0,9664.37,19328.74,11307.29,8021.450000000001,41.5,2025,7
2024-08-29,S09,Ростов-на-Дону,Канцтовары,Набор ручек,1.0,347.09,347.09,177.21,169.87999999999997,48.9,2024,8
2023-08-07,S07,Екатеринбург,Продукты,Шоколад,1.0,249.36,249.36,182.73,66.63000000000002,26.7,2023,8
2025-11-24,S01,Москва,Одежда,Кроссовки,1.0,3252.58,7403.21,3812.65,3590.56,48.5,2025,11
2025-07-11,S02,Москва,Электроника,Колонка,2.0,6027.71,12055.42,9928.12,2127.2999999999993,17.6,2025,7
2023-03-18,S10,Самара,Одежда,Куртка,1.0,8737.13,8737.13,5507.69,3229.4399999999996,37.0,2023,3
2025-09-04,S08,Новосибирск,Электроника,Планшет,3.0,18905.89,56717.67,45152.8,11564.869999999995,20.4,2025,9
2023-04-16,S03,Москва,Канцтовары,Степлер,6.0,503.45,3020.7,1431.23,1589.4699999999998,52.6,2023,4
2024-06-03,S05,Санкт-Петербург,Продукты,Чай 100п,1.0,506.42,506.42,365.44,140.98000000000002,27.8,2024,6
2025-12-01,S04,Санкт-Петербург,Одежда,Футболка,2.0,2032.36,4064.72,2105.82,1958.8999999999996,48.2,2025,12
2024-04-01,S01,Москва,Продукты,Кофе 1кг,1.0,946.39,946.39,642.97,303.41999999999996,32.1,2024,4
2024-04-15,S05,Санкт-Петербург,Бытовая техника,Утюг,1.0,5099.22,5099.22,3504.28,1594.94,31.3,2024,4
2024-04-02,S01,Москва,Электроника,Колонка,8.0,5830.04,4829.82,38423.69,-33593.87,-695.6,2024,4
2025-03-29,S09,Ростов-на-Дону,Электроника,Колонка,3.0,5243.89,15731.67,12374.98,3356.6900000000005,21.3,2025,3
2025-08-04,S04,Санкт-Петербург,Электроника,Колонка,7.0,6134.96,42944.72,33975.66,8969.059999999998,20.9,2025,8
2024-10-19,S09,Ростов-на-Дону,Канцтовары,Набор ручек,3.0,396.87,1190.61,651.24,539.3699999999999,45.3,2024,10
2023-10-05,S02,Москва,Бытовая техника,Блендер,2.0,5519.68,11039.36,8079.85,2959.51,26.8,2023,10
2024-03-21,S04,Санкт-Петербург,Канцтовары,Степлер,1.0,419.43,419.43,181.59,237.84,56.7,2024,3
2025-04-18,S07,Екатеринбург,Канцтовары,Набор ручек,1.0,388.82,388.82,225.69,163.13,42.0,2025,4
2023-07-01,S03,Москва,Одежда,Кроссовки,6.0,7401.15,44406.9,28044.79,16362.11,36.8,2023,7
2025-02-10,S06,Казань,Канцтовары,Калькулятор,7.0,1227.33,8591.31,4973.69,3617.62,42.1,2025,2
2023-12-25,S10,Самара,Одежда,Куртка,3.0,8144.55,24433.65,11800.38,12633.270000000002,51.7,2023,12
2024-12-19,S08,Новосибирск,Канцтовары,Калькулятор,4.0,1319.08,5276.32,3063.52,2212.7999999999997,41.9,2024,12
2024-12-11,S08,Новосибирск,Электроника,Смартфон,1.0,25847.04,25847.04,19606.3,6240.740000000002,24.1,2024,12
2024-10-17,S07,Екатеринбург,Электроника,Планшет,9.0,17464.33,157178.97,117201.57,39977.399999999994,25.4,2024,10
2023-02-09,S08,Новосибирск,Канцтовары,Степлер,1.0,448.79,448.79,227.77,221.02,49.2,2023,2
2025-07-02,S03,Москва,Продукты,Шоколад,1.0,229.48,229.48,165.83,63.64999999999998,27.7,2025,7
2025-10-22,S07,Екатеринбург,Продукты,Чай 100п,1.0,475.24,475.24,332.48,142.76,30.0,2025,10
2023-06-09,S05,Санкт-Петербург,Одежда,Футболка,1.0,1859.83,1859.83,1078.81,781.02,42.0,2023,6
2025-05-30,S10,Самара,Бытовая техника,Чайник,4.0,3186.18,12744.72,9453.62,3291.0999999999985,25.8,2025,5
2023-12-14,S01,Москва,Канцтовары,Ежедневник,2.0,676.9,1353.8,573.41,780.39,57.6,2023,12
2024-05-08,S04,Санкт-Петербург,Продукты,Чай 100п,6.0,506.4,4829.82,2193.53,2636.2899999999995,54.6,2024,5
